review_id,text,category,polarity
1059,"Umdugumu degil buldugumu yedim - Arkadaslarim çok övdü, geldim yedim bitiremedim. Yani güzel degildi. Damak tadima hitap edemedi açikçasi. Biberler kizartilmadan atilmis içine. Bol yumurtali ve birkaç parça domates atilmis içine. Adeta menemen degil biberli omlet olmus gibi. Açik ayrani fena degildi. Begendim diyebilirim.",RESTAURANT#GENERAL,positive
1060,Manzara disinda deneyimlenecek bir yemegi yok gereksiz pahali ve verdiginiz paraya asla degmeyen menusu var aslinda yok cunku cesit yok. hamburgerini deneyelim dedik kendisi 35tl sunum berbat hamburgeri lezzetli degil saoganlar karamelize degil sadece patates kizartmasi guzel onu da mc donaldsta yeyin.,SERVICE#GENERAL,negative
1060,Manzara disinda deneyimlenecek bir yemegi yok gereksiz pahali ve verdiginiz paraya asla degmeyen menusu var aslinda yok cunku cesit yok. hamburgerini deneyelim dedik kendisi 35tl sunum berbat hamburgeri lezzetli degil saoganlar karamelize degil sadece patates kizartmasi guzel onu da mc donaldsta yeyin.,RESTAURANT#PRICES,negative
1060,Manzara disinda deneyimlenecek bir yemegi yok gereksiz pahali ve verdiginiz paraya asla degmeyen menusu var aslinda yok cunku cesit yok. hamburgerini deneyelim dedik kendisi 35tl sunum berbat hamburgeri lezzetli degil saoganlar karamelize degil sadece patates kizartmasi guzel onu da mc donaldsta yeyin.,AMBIENCE#GENERAL,positive
1060,Manzara disinda deneyimlenecek bir yemegi yok gereksiz pahali ve verdiginiz paraya asla degmeyen menusu var aslinda yok cunku cesit yok. hamburgerini deneyelim dedik kendisi 35tl sunum berbat hamburgeri lezzetli degil saoganlar karamelize degil sadece patates kizartmasi guzel onu da mc donaldsta yeyin.,FOOD#QUALITY,negative
1060,Manzara disinda deneyimlenecek bir yemegi yok gereksiz pahali ve verdiginiz paraya asla degmeyen menusu var aslinda yok cunku cesit yok. hamburgerini deneyelim dedik kendisi 35tl sunum berbat hamburgeri lezzetli degil saoganlar karamelize degil sadece patates kizartmasi guzel onu da mc donaldsta yeyin.,FOOD#STYLE_OPTIONS,negative
1061,dün gidip yeniden kahvalti etme firsati buldugum yer. iki kisi olarak bir kahvalti tabagina ek bir sepet patates ve bir menemen söyledik. ben arkadasim ve 2.5 yasindaki oglum rahatlikla doyduk. bir kahvalti tabagi ile gelen çay ücretsizdi. yukaridaki masaya ek olarak 3 bardak çay ve su dahil 42 tl ücret ödedik. kahvalti tabagi 17.90 tl menemen 10 tl patates 8 tl.,FOOD#PRICES,neutral
1061,dün gidip yeniden kahvalti etme firsati buldugum yer. iki kisi olarak bir kahvalti tabagina ek bir sepet patates ve bir menemen söyledik. ben arkadasim ve 2.5 yasindaki oglum rahatlikla doyduk. bir kahvalti tabagi ile gelen çay ücretsizdi. yukaridaki masaya ek olarak 3 bardak çay ve su dahil 42 tl ücret ödedik. kahvalti tabagi 17.90 tl menemen 10 tl patates 8 tl.,RESTAURANT#PRICES,neutral
1061,dün gidip yeniden kahvalti etme firsati buldugum yer. iki kisi olarak bir kahvalti tabagina ek bir sepet patates ve bir menemen söyledik. ben arkadasim ve 2.5 yasindaki oglum rahatlikla doyduk. bir kahvalti tabagi ile gelen çay ücretsizdi. yukaridaki masaya ek olarak 3 bardak çay ve su dahil 42 tl ücret ödedik. kahvalti tabagi 17.90 tl menemen 10 tl patates 8 tl.,DRINKS#STYLE_OPTIONS,positive
1061,dün gidip yeniden kahvalti etme firsati buldugum yer. iki kisi olarak bir kahvalti tabagina ek bir sepet patates ve bir menemen söyledik. ben arkadasim ve 2.5 yasindaki oglum rahatlikla doyduk. bir kahvalti tabagi ile gelen çay ücretsizdi. yukaridaki masaya ek olarak 3 bardak çay ve su dahil 42 tl ücret ödedik. kahvalti tabagi 17.90 tl menemen 10 tl patates 8 tl.,RESTAURANT#GENERAL,positive
1061,dün gidip yeniden kahvalti etme firsati buldugum yer. iki kisi olarak bir kahvalti tabagina ek bir sepet patates ve bir menemen söyledik. ben arkadasim ve 2.5 yasindaki oglum rahatlikla doyduk. bir kahvalti tabagi ile gelen çay ücretsizdi. yukaridaki masaya ek olarak 3 bardak çay ve su dahil 42 tl ücret ödedik. kahvalti tabagi 17.90 tl menemen 10 tl patates 8 tl.,FOOD#STYLE_OPTIONS,positive
1062,Sani Istanbul'un dört bir kösesine yayilmis durumda. Fakat benim çok yakinimda olmasina ragmen çok sik gitmeyi tercih etmiyorum. Etine eyvallah fakat fiyat konusunda çok uçuklar. Biraz daha ortamini sik hale dönüstürürlerse daha fazla müsteri çekeceklerine eminim.,RESTAURANT#PRICES,negative
1062,Sani Istanbul'un dört bir kösesine yayilmis durumda. Fakat benim çok yakinimda olmasina ragmen çok sik gitmeyi tercih etmiyorum. Etine eyvallah fakat fiyat konusunda çok uçuklar. Biraz daha ortamini sik hale dönüstürürlerse daha fazla müsteri çekeceklerine eminim.,FOOD#QUALITY,positive
1062,Sani Istanbul'un dört bir kösesine yayilmis durumda. Fakat benim çok yakinimda olmasina ragmen çok sik gitmeyi tercih etmiyorum. Etine eyvallah fakat fiyat konusunda çok uçuklar. Biraz daha ortamini sik hale dönüstürürlerse daha fazla müsteri çekeceklerine eminim.,RESTAURANT#GENERAL,positive
1062,Sani Istanbul'un dört bir kösesine yayilmis durumda. Fakat benim çok yakinimda olmasina ragmen çok sik gitmeyi tercih etmiyorum. Etine eyvallah fakat fiyat konusunda çok uçuklar. Biraz daha ortamini sik hale dönüstürürlerse daha fazla müsteri çekeceklerine eminim.,AMBIENCE#GENERAL,negative
1063,"Bu kadar çok ve lezzetli çay çeşidini bir arada bulmak çok güzel. Karaköyün dar sokak aralarında, sokağa koyduğu masalarıyla insanı farklı bir atmosfere sürüklüyor. Servis çok özenli ve güzel. Müşterisi genç bir kitle. Kül tablalarının dolu ve pis durması bana Starbucks'ı hatırlattı.",AMBIENCE#GENERAL,positive
1063,"Bu kadar çok ve lezzetli çay çeşidini bir arada bulmak çok güzel. Karaköyün dar sokak aralarında, sokağa koyduğu masalarıyla insanı farklı bir atmosfere sürüklüyor. Servis çok özenli ve güzel. Müşterisi genç bir kitle. Kül tablalarının dolu ve pis durması bana Starbucks'ı hatırlattı.",SERVICE#GENERAL,positive
1063,"Bu kadar çok ve lezzetli çay çeşidini bir arada bulmak çok güzel. Karaköyün dar sokak aralarında, sokağa koyduğu masalarıyla insanı farklı bir atmosfere sürüklüyor. Servis çok özenli ve güzel. Müşterisi genç bir kitle. Kül tablalarının dolu ve pis durması bana Starbucks'ı hatırlattı.",RESTAURANT#GENERAL,neutral
1063,"Bu kadar çok ve lezzetli çay çeşidini bir arada bulmak çok güzel. Karaköyün dar sokak aralarında, sokağa koyduğu masalarıyla insanı farklı bir atmosfere sürüklüyor. Servis çok özenli ve güzel. Müşterisi genç bir kitle. Kül tablalarının dolu ve pis durması bana Starbucks'ı hatırlattı.",FOOD#QUALITY,positive
1063,"Bu kadar çok ve lezzetli çay çeşidini bir arada bulmak çok güzel. Karaköyün dar sokak aralarında, sokağa koyduğu masalarıyla insanı farklı bir atmosfere sürüklüyor. Servis çok özenli ve güzel. Müşterisi genç bir kitle. Kül tablalarının dolu ve pis durması bana Starbucks'ı hatırlattı.",FOOD#STYLE_OPTIONS,positive
1063,"Bu kadar çok ve lezzetli çay çeşidini bir arada bulmak çok güzel. Karaköyün dar sokak aralarında, sokağa koyduğu masalarıyla insanı farklı bir atmosfere sürüklüyor. Servis çok özenli ve güzel. Müşterisi genç bir kitle. Kül tablalarının dolu ve pis durması bana Starbucks'ı hatırlattı.",LOCATION#GENERAL,positive
1064,Manzara'ya tabikide yıldızlı 5 ! Dekorasyon da bir o kadar güzel. Eğer sabırlıysanız ve denize biraz daha yakın olayım diyorsanız iyi şanslar ne kadar bekleyeceğiniz bir muamma. Tek kötü yanı bu olabilir burasının benim açımdan. Fiyatlar gerçekten bir tık üstte ama manzara gözümü her defasında kör ediyor ve görmezden gelebiliyorum. Aşk-ı Memnu'yu tatmayan kalmasın! Burdaysanız mutlaka deneyin Kuş Yuvası yenmesi biraz zor bir tatlı ama o da güzel bir alternatif.,RESTAURANT#PRICES,negative
1064,Manzara'ya tabikide yıldızlı 5 ! Dekorasyon da bir o kadar güzel. Eğer sabırlıysanız ve denize biraz daha yakın olayım diyorsanız iyi şanslar ne kadar bekleyeceğiniz bir muamma. Tek kötü yanı bu olabilir burasının benim açımdan. Fiyatlar gerçekten bir tık üstte ama manzara gözümü her defasında kör ediyor ve görmezden gelebiliyorum. Aşk-ı Memnu'yu tatmayan kalmasın! Burdaysanız mutlaka deneyin Kuş Yuvası yenmesi biraz zor bir tatlı ama o da güzel bir alternatif.,FOOD#QUALITY,positive
1064,Manzara'ya tabikide yıldızlı 5 ! Dekorasyon da bir o kadar güzel. Eğer sabırlıysanız ve denize biraz daha yakın olayım diyorsanız iyi şanslar ne kadar bekleyeceğiniz bir muamma. Tek kötü yanı bu olabilir burasının benim açımdan. Fiyatlar gerçekten bir tık üstte ama manzara gözümü her defasında kör ediyor ve görmezden gelebiliyorum. Aşk-ı Memnu'yu tatmayan kalmasın! Burdaysanız mutlaka deneyin Kuş Yuvası yenmesi biraz zor bir tatlı ama o da güzel bir alternatif.,AMBIENCE#GENERAL,positive
1064,Manzara'ya tabikide yıldızlı 5 ! Dekorasyon da bir o kadar güzel. Eğer sabırlıysanız ve denize biraz daha yakın olayım diyorsanız iyi şanslar ne kadar bekleyeceğiniz bir muamma. Tek kötü yanı bu olabilir burasının benim açımdan. Fiyatlar gerçekten bir tık üstte ama manzara gözümü her defasında kör ediyor ve görmezden gelebiliyorum. Aşk-ı Memnu'yu tatmayan kalmasın! Burdaysanız mutlaka deneyin Kuş Yuvası yenmesi biraz zor bir tatlı ama o da güzel bir alternatif.,RESTAURANT#GENERAL,negative
1065,yazın dısarıda yer bulması epey zor. fakat kızartma combosu bir harika. sürekli kalabalik nedeniyle servis oldukca yavas. bazen bir hesabın gelmesi bile yarım saat sürebiliyor.,AMBIENCE#GENERAL,neutral
1065,yazın dısarıda yer bulması epey zor. fakat kızartma combosu bir harika. sürekli kalabalik nedeniyle servis oldukca yavas. bazen bir hesabın gelmesi bile yarım saat sürebiliyor.,FOOD#QUALITY,positive
1065,yazın dısarıda yer bulması epey zor. fakat kızartma combosu bir harika. sürekli kalabalik nedeniyle servis oldukca yavas. bazen bir hesabın gelmesi bile yarım saat sürebiliyor.,SERVICE#GENERAL,negative
1066,Sadece ün yapmak işte hepsi bundan ibaret. Parasıyla almıyormuş gibi davran panpa konsept esinmesi bülent ersoyun fevkinde,AMBIENCE#GENERAL,negative
1066,Sadece ün yapmak işte hepsi bundan ibaret. Parasıyla almıyormuş gibi davran panpa konsept esinmesi bülent ersoyun fevkinde,RESTAURANT#GENERAL,negative
1067,"3 arkadaş yaz başı gittik,döner kısma oturduk 7-8 dakika sipariş almaya gelen olmadı. Masaları silen bir personel vardı bakarmısınız dedik,baktı ama bakmasamıydı. Bi dakka bekleyin işim var görüyorsunuz tarzı bir fırça.",SERVICE#GENERAL,negative
1068,Evet yemekler lezzetli ortam guzel fakat hafta sonu gittigimiz icin midir bilmemm cok kalabalikti. Calisanlar pek ilgili degildi hesabi tam 17482 garsona soylememize ragmen yarim saat sonra geldi abartisiz.,AMBIENCE#GENERAL,positive
1068,Evet yemekler lezzetli ortam guzel fakat hafta sonu gittigimiz icin midir bilmemm cok kalabalikti. Calisanlar pek ilgili degildi hesabi tam 17482 garsona soylememize ragmen yarim saat sonra geldi abartisiz.,FOOD#QUALITY,positive
1068,Evet yemekler lezzetli ortam guzel fakat hafta sonu gittigimiz icin midir bilmemm cok kalabalikti. Calisanlar pek ilgili degildi hesabi tam 17482 garsona soylememize ragmen yarim saat sonra geldi abartisiz.,SERVICE#GENERAL,negative
1069,içecek çeşitliliği konusunda biraz yetersiz ancak fiyat olarak tartışmasız çevresine göre çok çok ucuz. civarda sıcaktan bunalıp serinlemek istiyorsanız boğazın kenarındaki masalardan birine oturup canlı müzik eşliğinde soğuk birşeyler içebilirsiniz. Türk kahvesi de fena değil.,RESTAURANT#PRICES,positive
1069,içecek çeşitliliği konusunda biraz yetersiz ancak fiyat olarak tartışmasız çevresine göre çok çok ucuz. civarda sıcaktan bunalıp serinlemek istiyorsanız boğazın kenarındaki masalardan birine oturup canlı müzik eşliğinde soğuk birşeyler içebilirsiniz. Türk kahvesi de fena değil.,DRINKS#STYLE_OPTIONS,negative
1069,içecek çeşitliliği konusunda biraz yetersiz ancak fiyat olarak tartışmasız çevresine göre çok çok ucuz. civarda sıcaktan bunalıp serinlemek istiyorsanız boğazın kenarındaki masalardan birine oturup canlı müzik eşliğinde soğuk birşeyler içebilirsiniz. Türk kahvesi de fena değil.,DRINKS#QUALITY,positive
1069,içecek çeşitliliği konusunda biraz yetersiz ancak fiyat olarak tartışmasız çevresine göre çok çok ucuz. civarda sıcaktan bunalıp serinlemek istiyorsanız boğazın kenarındaki masalardan birine oturup canlı müzik eşliğinde soğuk birşeyler içebilirsiniz. Türk kahvesi de fena değil.,RESTAURANT#GENERAL,positive
1070,"Manzarasi ve dizayni guzel fakat garsonlar ilgisiz, porsiyonlar cok kucuk ve pahali. Arap turistlerin ugrak mekani. Lezzet eh iste. Ozetle manzara disinda bisey yok.",AMBIENCE#GENERAL,positive
1070,"Manzarasi ve dizayni guzel fakat garsonlar ilgisiz, porsiyonlar cok kucuk ve pahali. Arap turistlerin ugrak mekani. Lezzet eh iste. Ozetle manzara disinda bisey yok.",SERVICE#GENERAL,negative
1070,"Manzarasi ve dizayni guzel fakat garsonlar ilgisiz, porsiyonlar cok kucuk ve pahali. Arap turistlerin ugrak mekani. Lezzet eh iste. Ozetle manzara disinda bisey yok.",RESTAURANT#GENERAL,negative
1070,"Manzarasi ve dizayni guzel fakat garsonlar ilgisiz, porsiyonlar cok kucuk ve pahali. Arap turistlerin ugrak mekani. Lezzet eh iste. Ozetle manzara disinda bisey yok.",FOOD#QUALITY,neutral
1070,"Manzarasi ve dizayni guzel fakat garsonlar ilgisiz, porsiyonlar cok kucuk ve pahali. Arap turistlerin ugrak mekani. Lezzet eh iste. Ozetle manzara disinda bisey yok.",FOOD#STYLE_OPTIONS,negative
1070,"Manzarasi ve dizayni guzel fakat garsonlar ilgisiz, porsiyonlar cok kucuk ve pahali. Arap turistlerin ugrak mekani. Lezzet eh iste. Ozetle manzara disinda bisey yok.",RESTAURANT#PRICES,negative
1071,Happy hour icin vazgecilmez nokta. Bence burgerleri ve pizzasi Kanyon'da yenebilecek acik ara en iyi. Zincirler icinde tek tercih edilebilir yer.,FOOD#QUALITY,positive
1071,Happy hour icin vazgecilmez nokta. Bence burgerleri ve pizzasi Kanyon'da yenebilecek acik ara en iyi. Zincirler icinde tek tercih edilebilir yer.,RESTAURANT#GENERAL,positive
1072,Adi her ne kadar pizzaci olsa da ne yazik ki pizzalar ortalama. Neden bu kadar popüler oldugunu anlamiyorum. Hatta bazi pizzalarda dominosun benzerleri tercih edilebilir.,RESTAURANT#GENERAL,negative
1072,Adi her ne kadar pizzaci olsa da ne yazik ki pizzalar ortalama. Neden bu kadar popüler oldugunu anlamiyorum. Hatta bazi pizzalarda dominosun benzerleri tercih edilebilir.,FOOD#QUALITY,neutral
1073,Num Num gerçegi - Yediginiz herseyin hakkini verdikleri bir gerçek. Yemeklerin doyuruculugu ve lezzeti tartisilmaz ancak ögle saatlerinde yer bulmakta oldukça sikintili.,AMBIENCE#GENERAL,negative
1073,Num Num gerçegi - Yediginiz herseyin hakkini verdikleri bir gerçek. Yemeklerin doyuruculugu ve lezzeti tartisilmaz ancak ögle saatlerinde yer bulmakta oldukça sikintili.,FOOD#QUALITY,positive
1074,"Manzaraya da sufleye de bayildik. Karsida isiklariyla Rumeli Hisari ve köprü manzarasi esliginde bir aksamüstü Big Chefs'te oturmak çok keyifliydi. Sufle 13,5 lira, çay 4,5 lira.",FOOD#PRICES,neutral
1074,"Manzaraya da sufleye de bayildik. Karsida isiklariyla Rumeli Hisari ve köprü manzarasi esliginde bir aksamüstü Big Chefs'te oturmak çok keyifliydi. Sufle 13,5 lira, çay 4,5 lira.",DRINKS#PRICES,neutral
1074,"Manzaraya da sufleye de bayildik. Karsida isiklariyla Rumeli Hisari ve köprü manzarasi esliginde bir aksamüstü Big Chefs'te oturmak çok keyifliydi. Sufle 13,5 lira, çay 4,5 lira.",AMBIENCE#GENERAL,positive
1074,"Manzaraya da sufleye de bayildik. Karsida isiklariyla Rumeli Hisari ve köprü manzarasi esliginde bir aksamüstü Big Chefs'te oturmak çok keyifliydi. Sufle 13,5 lira, çay 4,5 lira.",FOOD#QUALITY,positive
1075,Levent çarsinin içinde bulunan express daha genç bir görünüme sahip. Özellikle paket servisi için açilmis. Burada sulu yemek yok. Gençler ve ögrenciler için fiyatlari daha uygun tutmuslar. Lahmacun döner burger pide ve köfte çesitleri mevcut.,RESTAURANT#PRICES,positive
1075,Levent çarsinin içinde bulunan express daha genç bir görünüme sahip. Özellikle paket servisi için açilmis. Burada sulu yemek yok. Gençler ve ögrenciler için fiyatlari daha uygun tutmuslar. Lahmacun döner burger pide ve köfte çesitleri mevcut.,FOOD#STYLE_OPTIONS,positive
1076,Iftar menüsü 80 TL. Ezogelin çorba çok tuzluydu. Ve erken servis edildigi için iftara kadar sogudu. Içli köfte ve pirzola güzeldi. Servis elemanlari yetersiz oldugu için yavasti. Her seyden öte böyle bir mekana bu tuvaletler hiç yakismiyor,FOOD#PRICES,neutral
1076,Iftar menüsü 80 TL. Ezogelin çorba çok tuzluydu. Ve erken servis edildigi için iftara kadar sogudu. Içli köfte ve pirzola güzeldi. Servis elemanlari yetersiz oldugu için yavasti. Her seyden öte böyle bir mekana bu tuvaletler hiç yakismiyor,AMBIENCE#GENERAL,negative
1076,Iftar menüsü 80 TL. Ezogelin çorba çok tuzluydu. Ve erken servis edildigi için iftara kadar sogudu. Içli köfte ve pirzola güzeldi. Servis elemanlari yetersiz oldugu için yavasti. Her seyden öte böyle bir mekana bu tuvaletler hiç yakismiyor,FOOD#QUALITY,conflict
1076,Iftar menüsü 80 TL. Ezogelin çorba çok tuzluydu. Ve erken servis edildigi için iftara kadar sogudu. Içli köfte ve pirzola güzeldi. Servis elemanlari yetersiz oldugu için yavasti. Her seyden öte böyle bir mekana bu tuvaletler hiç yakismiyor,SERVICE#GENERAL,negative
1077,"Bir yer düşünün ki içecekler bardakla geliyor, garsonlar suratsız ve Islak mendil bulunmuyor sebepsiz yere -_- buraya ne olmuş böyle ! Hayal kırıklığı",DRINKS#STYLE_OPTIONS,negative
1077,"Bir yer düşünün ki içecekler bardakla geliyor, garsonlar suratsız ve Islak mendil bulunmuyor sebepsiz yere -_- buraya ne olmuş böyle ! Hayal kırıklığı",RESTAURANT#GENERAL,negative
1077,"Bir yer düşünün ki içecekler bardakla geliyor, garsonlar suratsız ve Islak mendil bulunmuyor sebepsiz yere -_- buraya ne olmuş böyle ! Hayal kırıklığı",SERVICE#GENERAL,negative
1078,"Bir kaç kez yemek yeme fırsatı bulduğum mekan. Civardaki restorantlardan pek bir farkı yok, servisi yavaş. Fiyatlar da aynı şekilde civardakilerle hemen hemen aynı.",SERVICE#GENERAL,negative
1079,Her deniz ürününü karıştırıp önünüze getiriyorlar. Açıkçası hicbirinin tadını tam alamiyorsunuz. Balik ve deniz ürünlerini çok sevmeyenler Balik KFCsi kıvamında olduğu ve Kızartma bol olduğu için sevebilirler. Sadece soya soslu somon başarılıydı.,FOOD#QUALITY,conflict
1079,Her deniz ürününü karıştırıp önünüze getiriyorlar. Açıkçası hicbirinin tadını tam alamiyorsunuz. Balik ve deniz ürünlerini çok sevmeyenler Balik KFCsi kıvamında olduğu ve Kızartma bol olduğu için sevebilirler. Sadece soya soslu somon başarılıydı.,FOOD#STYLE_OPTIONS,negative
1080,"Kisin iç kismi dag evini animsatan, yazin bahçesi yesillikler icersinde ve ferah olan, açik büfe kahvaltisi zengin çesitleriyle bir hayli rabet gören, bunun haricinde genellikle nargile severlerin ugrak mekani olan tatli bir cafe.",AMBIENCE#GENERAL,positive
1080,"Kisin iç kismi dag evini animsatan, yazin bahçesi yesillikler icersinde ve ferah olan, açik büfe kahvaltisi zengin çesitleriyle bir hayli rabet gören, bunun haricinde genellikle nargile severlerin ugrak mekani olan tatli bir cafe.",RESTAURANT#GENERAL,positive
1080,"Kisin iç kismi dag evini animsatan, yazin bahçesi yesillikler icersinde ve ferah olan, açik büfe kahvaltisi zengin çesitleriyle bir hayli rabet gören, bunun haricinde genellikle nargile severlerin ugrak mekani olan tatli bir cafe.",FOOD#STYLE_OPTIONS,positive
1081,"Utanmadan bozuk içli köfte, acilasmis tereyagi servis edebilen bir mekan... Garsonu bu kadar uyardigimizda ise sadece iletirim dedi. Özür bile dilemediler.",FOOD#QUALITY,negative
1081,"Utanmadan bozuk içli köfte, acilasmis tereyagi servis edebilen bir mekan... Garsonu bu kadar uyardigimizda ise sadece iletirim dedi. Özür bile dilemediler.",SERVICE#GENERAL,negative
1082,"Machiato dediğim halde yerine espresso servis eden işletme. Boş bardak, fincan, tabak masada bekliyor, toplayan yok. Menüdeki çeşitleri sorunca, o yok, bu yok, onun yerine şunu verelim, bunu verelim. Kirli, iyi yıkanmamış bardakla çay servisi. Mado'nun genel hastalıklarının bir araya gelmiş hali gibi. Manzara satıyor burada da. Yoksa Mado'ların kötü bir örneği. Haklarını yemeyelim, iki günlük gazete bulup okuyabildik.",FOOD#STYLE_OPTIONS,negative
1082,"Machiato dediğim halde yerine espresso servis eden işletme. Boş bardak, fincan, tabak masada bekliyor, toplayan yok. Menüdeki çeşitleri sorunca, o yok, bu yok, onun yerine şunu verelim, bunu verelim. Kirli, iyi yıkanmamış bardakla çay servisi. Mado'nun genel hastalıklarının bir araya gelmiş hali gibi. Manzara satıyor burada da. Yoksa Mado'ların kötü bir örneği. Haklarını yemeyelim, iki günlük gazete bulup okuyabildik.",AMBIENCE#GENERAL,positive
1082,"Machiato dediğim halde yerine espresso servis eden işletme. Boş bardak, fincan, tabak masada bekliyor, toplayan yok. Menüdeki çeşitleri sorunca, o yok, bu yok, onun yerine şunu verelim, bunu verelim. Kirli, iyi yıkanmamış bardakla çay servisi. Mado'nun genel hastalıklarının bir araya gelmiş hali gibi. Manzara satıyor burada da. Yoksa Mado'ların kötü bir örneği. Haklarını yemeyelim, iki günlük gazete bulup okuyabildik.",RESTAURANT#GENERAL,negative
1082,"Machiato dediğim halde yerine espresso servis eden işletme. Boş bardak, fincan, tabak masada bekliyor, toplayan yok. Menüdeki çeşitleri sorunca, o yok, bu yok, onun yerine şunu verelim, bunu verelim. Kirli, iyi yıkanmamış bardakla çay servisi. Mado'nun genel hastalıklarının bir araya gelmiş hali gibi. Manzara satıyor burada da. Yoksa Mado'ların kötü bir örneği. Haklarını yemeyelim, iki günlük gazete bulup okuyabildik.",SERVICE#GENERAL,negative
1083,Ev yemekleri hergün farkli - Tipki anne eli degmis gibi lezzetli ev yemekleri... Mekan çok küçük hemen doluyor. Öglenleri yer bulamadigimiz çok oluyor. Genelde ürünler lezzetli ve fiyat da uygun . Öglen için tercih edilebilir ama 12yi çok geçirmemek gerekiyor...,AMBIENCE#GENERAL,negative
1083,Ev yemekleri hergün farkli - Tipki anne eli degmis gibi lezzetli ev yemekleri... Mekan çok küçük hemen doluyor. Öglenleri yer bulamadigimiz çok oluyor. Genelde ürünler lezzetli ve fiyat da uygun . Öglen için tercih edilebilir ama 12yi çok geçirmemek gerekiyor...,SERVICE#GENERAL,negative
1083,Ev yemekleri hergün farkli - Tipki anne eli degmis gibi lezzetli ev yemekleri... Mekan çok küçük hemen doluyor. Öglenleri yer bulamadigimiz çok oluyor. Genelde ürünler lezzetli ve fiyat da uygun . Öglen için tercih edilebilir ama 12yi çok geçirmemek gerekiyor...,RESTAURANT#GENERAL,positive
1083,Ev yemekleri hergün farkli - Tipki anne eli degmis gibi lezzetli ev yemekleri... Mekan çok küçük hemen doluyor. Öglenleri yer bulamadigimiz çok oluyor. Genelde ürünler lezzetli ve fiyat da uygun . Öglen için tercih edilebilir ama 12yi çok geçirmemek gerekiyor...,FOOD#PRICES,positive
1083,Ev yemekleri hergün farkli - Tipki anne eli degmis gibi lezzetli ev yemekleri... Mekan çok küçük hemen doluyor. Öglenleri yer bulamadigimiz çok oluyor. Genelde ürünler lezzetli ve fiyat da uygun . Öglen için tercih edilebilir ama 12yi çok geçirmemek gerekiyor...,FOOD#QUALITY,positive
1083,Ev yemekleri hergün farkli - Tipki anne eli degmis gibi lezzetli ev yemekleri... Mekan çok küçük hemen doluyor. Öglenleri yer bulamadigimiz çok oluyor. Genelde ürünler lezzetli ve fiyat da uygun . Öglen için tercih edilebilir ama 12yi çok geçirmemek gerekiyor...,FOOD#STYLE_OPTIONS,positive
1084,"Cok guzel sirin bir mekan yemekler kokteyliler super manzara cok iyi, tabiki bu guzel seyler icin sira bekleyebilirsiniz.",AMBIENCE#GENERAL,positive
1084,"Cok guzel sirin bir mekan yemekler kokteyliler super manzara cok iyi, tabiki bu guzel seyler icin sira bekleyebilirsiniz.",FOOD#QUALITY,positive
1084,"Cok guzel sirin bir mekan yemekler kokteyliler super manzara cok iyi, tabiki bu guzel seyler icin sira bekleyebilirsiniz.",DRINKS#QUALITY,positive
1085,Mantarlı pizzaya ( porchini ve kestane) sucuk eklettim. Malzemeler güzel ama hamuru çok sevemedim. Sanki hazır gibi geldi. Genel olarak mekan şirin. Fiyatlar upper crust ayarında ama lezzet ve ölçü farklı. Karşılaştırırsak; bence upper crust hamur ve ölçü olarak daha iyi. Alkol olsa daha tutulabilirler. Çünkü bulundukları lokasyonda rakip çok.,DRINKS#STYLE_OPTIONS,negative
1085,Mantarlı pizzaya ( porchini ve kestane) sucuk eklettim. Malzemeler güzel ama hamuru çok sevemedim. Sanki hazır gibi geldi. Genel olarak mekan şirin. Fiyatlar upper crust ayarında ama lezzet ve ölçü farklı. Karşılaştırırsak; bence upper crust hamur ve ölçü olarak daha iyi. Alkol olsa daha tutulabilirler. Çünkü bulundukları lokasyonda rakip çok.,AMBIENCE#GENERAL,positive
1085,Mantarlı pizzaya ( porchini ve kestane) sucuk eklettim. Malzemeler güzel ama hamuru çok sevemedim. Sanki hazır gibi geldi. Genel olarak mekan şirin. Fiyatlar upper crust ayarında ama lezzet ve ölçü farklı. Karşılaştırırsak; bence upper crust hamur ve ölçü olarak daha iyi. Alkol olsa daha tutulabilirler. Çünkü bulundukları lokasyonda rakip çok.,FOOD#STYLE_OPTIONS,conflict
1086,Hayatımın en pahalı yemeğini yediğim restoran. Yemekler lezzetli olmasına rağmen FSM köprüsünün başınızın üstünde zebellah gibi durması manzaranın keyfini kaçırmakta. Yemek porsiyonları çok küçük. Vale hizmeti var. Hayatınızda bir defa gidilebilecek bir yer.,FOOD#PRICES,negative
1086,Hayatımın en pahalı yemeğini yediğim restoran. Yemekler lezzetli olmasına rağmen FSM köprüsünün başınızın üstünde zebellah gibi durması manzaranın keyfini kaçırmakta. Yemek porsiyonları çok küçük. Vale hizmeti var. Hayatınızda bir defa gidilebilecek bir yer.,SERVICE#GENERAL,neutral
1086,Hayatımın en pahalı yemeğini yediğim restoran. Yemekler lezzetli olmasına rağmen FSM köprüsünün başınızın üstünde zebellah gibi durması manzaranın keyfini kaçırmakta. Yemek porsiyonları çok küçük. Vale hizmeti var. Hayatınızda bir defa gidilebilecek bir yer.,AMBIENCE#GENERAL,negative
1086,Hayatımın en pahalı yemeğini yediğim restoran. Yemekler lezzetli olmasına rağmen FSM köprüsünün başınızın üstünde zebellah gibi durması manzaranın keyfini kaçırmakta. Yemek porsiyonları çok küçük. Vale hizmeti var. Hayatınızda bir defa gidilebilecek bir yer.,FOOD#QUALITY,positive
